date,stakeholder,name,certificate_path,uuid,serial,membership,sector_key,ins_uuid
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_HOUSING.png,b154dcfd-0d35-4127-af1d-dcac6b2a3ac2,ATS-MISSING-415,415,unknown-sector,INS-UUID-MISSING-415
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_INSURANCE.png,9c54eb44-e317-40a2-bc31-321ba3479c0a,ATS-MISSING-416,416,unknown-sector,INS-UUID-MISSING-416
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_LANDOWNERS.png,2f617c10-0062-477a-93bd-383461ecfd35,ATS-MISSING-417,417,unknown-sector,INS-UUID-MISSING-417
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_MINERS.png,b0aead8a-8aca-4113-a41b-273c6cc23f99,ATS-MISSING-418,418,unknown-sector,INS-UUID-MISSING-418
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_PARTNERS.png,765be6ac-162f-4a82-9ce7-f04f620ddac6,ATS-MISSING-419,419,unknown-sector,INS-UUID-MISSING-419
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_STEEL.png,d8790577-a383-489b-8a86-de0b358cfd4a,ATS-MISSING-420,420,unknown-sector,INS-UUID-MISSING-420
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_VETERANS.png,f54568ab-1440-441c-b319-f1281f63c9e6,ATS-MISSING-421,421,unknown-sector,INS-UUID-MISSING-421
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_BANKING.png,4aebbefb-da71-41d7-9518-46d0a7a889bf,ATS-MISSING-422,422,unknown-sector,INS-UUID-MISSING-422
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_CEMENT.png,0599a0c2-c257-481b-b977-6787d99ba80c,ATS-MISSING-423,423,unknown-sector,INS-UUID-MISSING-423
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_COMMUNITY.png,bba4fda5-8593-4273-ad87-cf0f15c8d9a5,ATS-MISSING-424,424,unknown-sector,INS-UUID-MISSING-424
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_COUNCILS.png,ce4e81d8-b4b9-4b01-b404-18c538d626ca,ATS-MISSING-425,425,unknown-sector,INS-UUID-MISSING-425
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_GOVERNMENT.png,935b5f4a-7ffa-449e-a610-c36f29fd3404,ATS-MISSING-426,426,unknown-sector,INS-UUID-MISSING-426
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_HOUSING.png,177155ec-1a60-40d9-983f-611d447f7c23,ATS-MISSING-427,427,unknown-sector,INS-UUID-MISSING-427
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_INSURANCE.png,3621169a-5835-484d-ad6a-db3d1601b755,ATS-MISSING-428,428,unknown-sector,INS-UUID-MISSING-428
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_LANDOWNERS.png,579a4338-aa00-4244-a239-7e6ffa7a5351,ATS-MISSING-429,429,unknown-sector,INS-UUID-MISSING-429
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_MINERS.png,719c90c5-d403-4a59-804b-0e068af2ec71,ATS-MISSING-430,430,unknown-sector,INS-UUID-MISSING-430
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_PARTNERS.png,dbcf47ab-8403-4256-92a6-87d2b2ae44e7,ATS-MISSING-431,431,unknown-sector,INS-UUID-MISSING-431
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_STEEL.png,b617a518-716b-4ab9-9bd7-530198c6e1a0,ATS-MISSING-432,432,unknown-sector,INS-UUID-MISSING-432
2026-05-18,unknown-sector,Unknown,public/certificates/output/certificate_VETERANS.png,9fad8e8f-01d3-43be-b18d-045f5d683c98,ATS-MISSING-433,433,unknown-sector,INS-UUID-MISSING-433
2026-05-18,unknown-sector,John Doe,public/certificates/output/certificate_COMMUNITY.png,9c1ba337-be4f-4d44-ba64-99a99ae28a14,ATS-MISSING-434,434,unknown-sector,INS-UUID-MISSING-434
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,1e6025a0-33ff-4b5e-865b-ca0283128338,ATS-MISSING-435,435,mining,INS-UUID-MISSING-435
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,8305f266-78d8-4cec-9948-a3c01a75b38a,ATS-MISSING-436,436,mining,INS-UUID-MISSING-436
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,28dd26b8-b583-4ff8-ac17-f131691160f5,ATS-MISSING-437,437,mining,INS-UUID-MISSING-437
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,c3bf85fe-12db-48fd-86ac-8e0000d8348f,ATS-MISSING-438,438,mining,INS-UUID-MISSING-438
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,82bad6cf-a966-4c9f-94e0-5a9021b9520c,ATS-MISSING-439,439,mining,INS-UUID-MISSING-439
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,ea9cddab-8e87-48ea-8321-dab1e538d1ef,ATS-MISSING-440,440,mining,INS-UUID-MISSING-440
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,c334f0d9-8918-4ef9-8568-ad128f1977a2,ATS-MISSING-441,441,mining,INS-UUID-MISSING-441
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,98cfbb51-50d4-461a-9436-7e30778fe686,ATS-MISSING-442,442,mining,INS-UUID-MISSING-442
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,f03e081f-b28e-4736-8a5c-558079faff15,ATS-MISSING-443,443,mining,INS-UUID-MISSING-443
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,65b776d5-e395-4c11-8e70-7d0b8553140d,ATS-MISSING-444,444,mining,INS-UUID-MISSING-444
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,012dbc6b-729c-4eff-91fa-15bf81fba80a,ATS-MISSING-445,445,mining,INS-UUID-MISSING-445
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,aaabfc4d-c875-4f7e-a744-47cfba249a03,ATS-MISSING-446,446,mining,INS-UUID-MISSING-446
2026-06-04,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,03eecc1b-6bcc-461e-a8ce-3a21c6cf0ab9,ATS-MISSING-447,447,mining,INS-UUID-MISSING-447
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,33a0593f-9132-4a5f-a66d-2778b88de51f,ATS-MISSING-448,448,mining,INS-UUID-MISSING-448
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,e09d9470-9cfc-4a85-ae30-ffa32fa64d1f,ATS-MISSING-449,449,mining,INS-UUID-MISSING-449
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,fcb395f5-7965-4d0c-b27b-f99c1e4f92d0,ATS-MISSING-450,450,mining,INS-UUID-MISSING-450
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector.png,fffc1856-261d-4d8f-9ccb-332dc20d8e05,ATS-MISSING-451,451,mining,INS-UUID-MISSING-451
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_44e6ac9f-a78c-4190-b830-17c9c786ec8d.png,44e6ac9f-a78c-4190-b830-17c9c786ec8d,ATS-20260605-ADA648,452,mining,INS-UUID-MISSING-452
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_4505ad40-c986-4bd3-b121-363f68393c88.png,4505ad40-c986-4bd3-b121-363f68393c88,ATS-20260605-ED5F3D,453,mining,INS-UUID-MISSING-453
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_48cb374d-6fbb-4bd8-abf4-015762947923.png,48cb374d-6fbb-4bd8-abf4-015762947923,ATS-20260605-09477C,454,mining,INS-UUID-MISSING-454
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_ef6511be-31dd-4823-9149-1a453f778666.png,ef6511be-31dd-4823-9149-1a453f778666,ATS-20260605-C30FF9,455,mining,INS-UUID-MISSING-455
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_b26a213f-979c-4eb7-b85d-94dca108e176.png,b26a213f-979c-4eb7-b85d-94dca108e176,ATS-20260605-DE89B9,456,mining,INS-UUID-MISSING-456
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_5878a080-fc73-4be6-83c2-89c20d763366.png,5878a080-fc73-4be6-83c2-89c20d763366,ATS-20260605-FFC6D4,457,mining,INS-UUID-MISSING-457
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_9bcfae4d-c674-45d1-9487-1184d351b711.png,9bcfae4d-c674-45d1-9487-1184d351b711,ATS-20260605-5AAC72,458,mining,INS-UUID-MISSING-458
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_2da523f5-a705-4137-a3f3-e7d06bcfdb77.png,2da523f5-a705-4137-a3f3-e7d06bcfdb77,ATS-20260605-7A8E90,459,mining,INS-UUID-MISSING-459
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_efe762b0-6f06-4570-8065-1041af618c1d.png,efe762b0-6f06-4570-8065-1041af618c1d,ATS-20260605-F4316F,460,mining,INS-UUID-MISSING-460
2026-06-05,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_d9e16729-db64-47c0-9923-bb398f7c00cc.png,d9e16729-db64-47c0-9923-bb398f7c00cc,ATS-20260605-3B1323,461,mining,INS-UUID-MISSING-461
2026-06-06,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_e19e91e8-fa4f-4fa0-8630-303558afe248.png,e19e91e8-fa4f-4fa0-8630-303558afe248,ATS-20260606-63322C,462,mining,INS-UUID-MISSING-462
2026-06-06,mining,Prince Masvikepi,public/certificates/output/certificate_mining-sector_17d2e3d0-8f24-4a7c-9ee8-df549b69470f.png,17d2e3d0-8f24-4a7c-9ee8-df549b69470f,ATS-20260606-5CA42D,463,mining,INS-UUID-MISSING-463
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_44af969a-57de-4d6d-aac7-532175e92621.png,44af969a-57de-4d6d-aac7-532175e92621,ATS-20260606-9FAD7F,464,community,INS-UUID-MISSING-464
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_fcfde52f-8b86-47a2-9239-e32caba0832b.png,fcfde52f-8b86-47a2-9239-e32caba0832b,ATS-20260606-F21286,465,community,INS-UUID-MISSING-465
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_e8b5e274-91d0-49cd-83a1-cab40b4bae9e.png,e8b5e274-91d0-49cd-83a1-cab40b4bae9e,ATS-20260606-A83F1E,466,community,INS-UUID-MISSING-466
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_3b250711-6a01-4520-b549-2238e159be55.png,3b250711-6a01-4520-b549-2238e159be55,ATS-20260606-4D87E6,467,community,INS-UUID-MISSING-467
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_3cfd2a96-4a1c-4e53-976e-2b36aa91829c.png,3cfd2a96-4a1c-4e53-976e-2b36aa91829c,ATS-20260606-42F3BC,468,community,INS-UUID-MISSING-468
2026-06-06,community,John Doe,public/certificates/output/certificate_community-members-sector_e8aff3a5-14e0-4eb4-9e9f-31e82ec1120f.png,e8aff3a5-14e0-4eb4-9e9f-31e82ec1120f,ATS-20260606-BEE2F6,469,community,INS-UUID-MISSING-469
2026-06-06,community,Prince Masvikepi,public/certificates/output/certificate_community-members-sector_b6f8bb74-32ae-4046-83a6-611bab252cb2.png,b6f8bb74-32ae-4046-83a6-611bab252cb2,ATS-20260606-FE8BB9,470,community,INS-UUID-MISSING-470
2026-06-06,community,Sylvester Madanhire,public/certificates/output/certificate_community-members-sector_da0f9ac8-d22a-4af8-afad-2b44c0caeaa7.png,da0f9ac8-d22a-4af8-afad-2b44c0caeaa7,ATS-20260606-818089,471,community,INS-UUID-MISSING-471
2026-06-06,community members,Prince Masvikepi,public/certificates/output/certificate_community-members-sector_7b1fa080-1a4c-43a0-9c3e-dbab526b3252.png,7b1fa080-1a4c-43a0-9c3e-dbab526b3252,ATS-20260606-A35BFF,003,community-members-sector,INS-UUID-a818738c
